order_id,customer_id,order_date
2413,867,2026-05-17
2414,911,2025-06-16
2415,423,2026-04-27
2416,952,2026-03-04
2417,417,2026-02-14
2418,294,2026-05-26
2419,451,2026-05-09
2420,867,2026-06-02
2421,861,2026-05-21
2422,994,2025-10-01
2423,481,2026-04-07
2424,937,2026-04-06
2425,631,2026-04-18
2426,328,2026-02-23
2427,105,2025-07-14
2428,232,2025-10-28
2429,88,2025-09-05
2430,614,2025-10-05
2431,507,2025-06-17
2432,212,2025-10-01
2433,73,2025-07-14
2434,921,2026-04-20
2435,287,2025-10-27
2436,593,2026-02-17
2437,270,2025-07-07
2438,474,2026-03-17
2439,169,2026-03-14
2440,693,2025-11-07
2441,937,2025-09-03
2442,1,2025-06-08
2443,483,2025-08-07
2444,238,2026-05-26
2445,508,2025-10-25
2446,75,2026-01-30
2447,480,2025-07-15
2448,229,2025-12-19
2449,164,2025-07-15
2450,682,2025-08-09
2451,791,2025-12-13
2452,24,2025-06-09
2453,954,2025-09-17
2454,206,2026-06-01
2455,405,2025-08-05
2456,268,2025-12-03
2457,162,2025-07-17
2458,85,2026-04-15
2459,532,2025-12-23
2460,360,2025-10-21
2461,938,2025-09-09
2462,415,2026-04-21
2463,469,2026-01-21
2464,624,2025-09-14
2465,302,2025-07-05
2466,360,2025-12-11
2467,235,2026-05-13
2468,857,2026-04-19
2469,455,2025-09-16
2470,405,2026-02-01
2471,837,2025-12-10
2472,635,2026-01-21
2473,998,2026-04-29
2474,627,2025-07-15
2475,293,2025-12-24
2476,438,2025-09-24
2477,77,2026-05-26
2478,213,2025-08-09
2479,29,2025-12-27
2480,54,2025-09-24
2481,35,2026-02-23
2482,822,2025-07-11
2483,102,2025-10-04
2484,195,2025-07-26
2485,18,2025-12-25
2486,825,2026-01-27
2487,273,2025-10-26
2488,195,2026-01-21
2489,120,2025-09-16
2490,524,2026-04-02
2491,834,2025-08-16
2492,737,2025-07-19
2493,176,2026-05-21
2494,668,2026-04-21
2495,651,2025-11-01
2496,911,2026-02-19
2497,22,2026-03-06
2498,652,2025-09-21
2499,698,2025-11-09
2500,805,2026-02-07
2501,101,2026-01-22
2502,734,2025-11-29
2503,185,2025-09-29
2504,294,2026-04-09
2505,987,2026-03-25
2506,523,2025-12-10
2507,977,2025-11-13
2508,252,2026-03-25
2509,373,2025-06-05
2510,755,2025-07-02
2511,270,2026-02-19
2512,492,2026-04-20
2513,747,2026-04-13
2514,92,2025-10-04
2515,83,2026-04-20
2516,106,2025-08-21
2517,662,2026-04-21
2518,88,2026-05-11
2519,803,2026-04-03
2520,151,2025-12-11
2521,836,2025-07-11
2522,391,2026-02-03
2523,419,2026-03-28
2524,379,2026-02-07
2525,795,2026-02-04
2526,400,2025-10-30
2527,19,2025-07-01
2528,449,2025-10-02
2529,293,2025-09-18
2530,989,2025-06-11
2531,127,2026-03-04
2532,170,2025-12-30
2533,509,2025-06-23
2534,360,2025-11-15
2535,3,2025-06-29
2536,231,2025-06-03
2537,916,2025-08-09
2538,634,2026-02-13
2539,444,2025-10-17
2540,712,2026-03-24
2541,447,2026-03-30
2542,435,2025-12-06
2543,680,2026-03-03
2544,719,2026-03-24
2545,57,2025-09-08
2546,529,2026-02-11
2547,916,2026-04-01
2548,745,2025-10-02
2549,922,2025-10-04
2550,999,2025-07-19
2551,432,2026-01-06
2552,200,2025-09-25
2553,304,2026-02-07
2554,466,2025-11-16
2555,967,2025-06-25
2556,276,2025-12-15
2557,272,2025-12-17
2558,48,2026-05-11
2559,932,2025-07-27
2560,159,2026-04-14
2561,50,2025-07-10
2562,40,2026-06-01
2563,274,2026-01-29
2564,755,2025-08-24
2565,787,2026-03-23
2566,645,2025-08-03
2567,637,2026-05-30
2568,454,2026-03-02
2569,834,2025-12-03
2570,327,2025-07-01
2571,537,2026-02-04
2572,700,2025-08-25
2573,404,2025-11-30
2574,297,2025-08-21
2575,868,2026-05-30
2576,286,2025-10-15
2577,159,2025-12-06
2578,22,2025-07-15
2579,499,2026-04-09
2580,798,2025-09-25
2581,372,2026-01-15
2582,61,2026-02-13
2583,615,2025-08-03
2584,251,2025-12-01
2585,991,2025-06-09
2586,250,2025-10-08
2587,490,2025-09-18
2588,574,2025-08-31
2589,129,2026-02-14
2590,418,2025-08-27
2591,925,2025-11-08
2592,567,2026-04-02
2593,5,2025-07-18
2594,658,2025-12-22
2595,111,2025-08-19
2596,150,2025-12-10
2597,178,2026-03-05
2598,806,2026-01-05
2599,939,2025-07-05
2600,132,2026-05-12
2601,987,2025-08-04
2602,440,2026-04-25
2603,204,2025-12-26
2604,731,2026-02-08
2605,254,2025-12-21
2606,448,2026-04-02
2607,483,2025-11-26
2608,773,2025-12-23
2609,268,2026-04-13
2610,805,2026-04-23
2611,58,2026-05-28
2612,35,2025-08-12
2613,905,2025-08-24
2614,119,2026-03-16
2615,365,2025-08-22
2616,17,2025-08-10
2617,248,2026-05-24
2618,221,2025-11-10
2619,494,2025-12-20
2620,889,2026-01-28
2621,481,2025-08-10
2622,766,2025-10-10
2623,768,2025-06-21
2624,774,2025-11-25
2625,458,2026-05-09
2626,825,2025-12-31
2627,616,2025-12-14
2628,485,2026-03-17
2629,300,2025-09-02
2630,925,2025-07-01
2631,148,2026-04-16
2632,563,2026-01-19
2633,25,2025-09-30
2634,302,2025-10-06
2635,50,2026-06-02
2636,324,2025-09-16
2637,99,2025-06-11
2638,569,2025-08-08
2639,881,2025-10-06
2640,679,2026-02-26
2641,50,2025-09-11
2642,25,2025-07-31
2643,737,2026-04-18
2644,925,2025-12-04
2645,978,2026-01-24
2646,481,2025-11-27
2647,9,2025-10-18
2648,770,2026-02-27
2649,922,2025-06-24
2650,522,2026-02-08
2651,139,2025-09-19
2652,204,2025-11-10
2653,828,2026-02-22
2654,647,2025-12-17
2655,113,2026-03-11
2656,75,2026-03-15
2657,715,2025-11-21
2658,675,2026-01-22
2659,456,2026-01-15
2660,95,2026-03-17
2661,496,2025-10-26
2662,572,2025-08-25
2663,769,2025-10-14
2664,198,2025-07-27
2665,540,2025-09-15
2666,539,2025-07-08
2667,206,2025-09-12
2668,867,2025-08-21
2669,715,2025-09-08
2670,246,2025-09-01
2671,670,2025-11-10
2672,693,2025-06-16
2673,724,2026-05-13
2674,526,2026-02-05
2675,719,2025-11-07
2676,488,2026-05-12
2677,860,2025-11-24
2678,264,2026-04-29
2679,211,2025-06-17
2680,505,2025-06-30
2681,645,2025-06-22
2682,528,2025-12-04
2683,368,2026-02-21
2684,385,2025-12-21
2685,61,2026-03-20
2686,743,2025-09-17
2687,298,2025-08-15
2688,45,2026-01-27
2689,553,2026-03-14
2690,222,2026-02-07
2691,196,2025-12-03
2692,995,2026-01-24
2693,733,2025-08-07
2694,232,2025-10-09
2695,224,2025-11-24
2696,946,2026-01-17
2697,626,2026-01-29
2698,446,2025-12-30
2699,198,2026-03-25
2700,672,2025-11-20
2701,742,2026-05-07
2702,565,2026-04-21
2703,566,2026-03-12
2704,218,2026-04-27
2705,349,2025-09-22
2706,285,2025-07-15
2707,777,2025-09-30
2708,519,2026-01-22
2709,749,2025-07-03
2710,15,2025-09-24
2711,52,2026-02-07
2712,522,2025-12-07
2713,241,2025-09-14
2714,336,2026-03-29
2715,197,2026-05-24
2716,613,2025-11-27
2717,348,2025-06-22
2718,561,2026-05-29
2719,767,2025-07-02
2720,333,2025-08-09
2721,412,2026-04-09
2722,244,2025-12-22
2723,130,2026-03-25
2724,198,2025-09-22
2725,192,2026-05-15
2726,750,2025-11-24
2727,294,2026-02-25
2728,924,2025-12-04
2729,633,2026-04-05
2730,151,2025-08-28
2731,314,2026-05-09
2732,428,2026-01-23
2733,543,2025-09-30
2734,288,2026-04-06
2735,667,2025-07-22
2736,992,2025-10-30
2737,409,2026-03-02
2738,890,2025-07-04
2739,54,2025-09-29
2740,516,2026-03-14
2741,145,2025-06-17
2742,600,2025-10-10
2743,129,2026-03-31
2744,761,2026-04-02
2745,185,2026-03-18
2746,69,2025-12-24
2747,730,2025-11-10
2748,533,2025-10-12
2749,424,2025-12-09
2750,653,2026-02-25
2751,37,2026-02-25
2752,103,2025-12-27
2753,331,2026-02-14
2754,28,2026-04-09
2755,529,2025-11-03
2756,330,2026-02-01
2757,704,2025-06-09
2758,276,2026-01-17
2759,878,2025-11-04
2760,97,2026-04-25
2761,432,2026-02-17
2762,696,2026-01-12
2763,831,2026-04-24
2764,299,2026-03-28
2765,120,2026-04-20
2766,520,2026-02-19
2767,237,2025-09-30
2768,923,2025-07-30
2769,240,2026-02-16
2770,782,2026-03-29
2771,432,2025-07-09
2772,665,2025-07-16
2773,635,2025-07-15
2774,814,2025-09-14
2775,212,2026-02-24
2776,619,2025-09-11
2777,534,2026-01-27
2778,17,2026-04-17
2779,277,2025-08-08
2780,859,2025-08-04
2781,932,2025-09-17
2782,53,2025-12-11
2783,974,2025-07-14
2784,380,2026-02-14
2785,14,2025-11-24
2786,474,2025-06-29
2787,364,2026-02-17
2788,616,2025-12-12
2789,386,2025-11-13
2790,532,2025-12-05
2791,115,2025-12-04
2792,174,2025-07-02
2793,103,2026-05-14
2794,433,2026-02-09
2795,310,2026-03-07
2796,387,2026-01-14
2797,277,2025-10-18
2798,569,2025-06-15
2799,361,2025-12-12
2800,860,2026-04-17
2801,846,2025-10-22
2802,613,2026-02-28
2803,348,2025-10-24
2804,969,2026-05-11
2805,113,2026-04-14
2806,32,2025-07-20
2807,386,2025-12-02
2808,143,2026-04-20
2809,922,2025-10-11
2810,121,2026-03-30
2811,585,2025-11-18
2812,544,2025-08-26
2813,146,2025-11-26
2814,1000,2025-11-09
2815,123,2025-10-23
2816,583,2025-07-05
2817,870,2026-05-15
2818,22,2025-11-14
2819,505,2025-11-17
2820,305,2025-10-13
2821,544,2025-11-05
2822,215,2026-05-09
2823,576,2025-11-03
2824,238,2025-06-23
2825,584,2025-08-19
2826,765,2025-11-23
2827,212,2026-01-01
2828,989,2026-02-21
2829,337,2025-12-09
2830,253,2026-04-10
2831,103,2025-06-17
2832,243,2025-06-22
2833,465,2026-01-23
2834,69,2025-06-30
2835,873,2026-03-30
2836,556,2025-09-21
2837,291,2025-10-29
2838,474,2025-11-06
2839,975,2025-09-29
2840,441,2026-01-23
2841,116,2025-10-27
2842,590,2025-12-29
2843,269,2026-05-08
2844,838,2026-04-15
2845,74,2025-10-29
2846,452,2025-06-02
2847,861,2026-03-09
2848,636,2026-03-06
2849,685,2026-03-04
2850,951,2025-08-16
2851,517,2026-05-03
2852,315,2026-01-20
2853,85,2025-10-15
2854,940,2025-06-04
2855,110,2026-02-26
2856,461,2026-03-11
2857,836,2026-03-29
2858,258,2026-05-20
2859,845,2025-08-24
2860,396,2025-12-30
2861,941,2026-03-19
2862,579,2026-05-03
2863,134,2026-03-20
2864,177,2025-09-20
2865,454,2026-02-08
2866,578,2025-12-19
2867,420,2025-12-07
2868,296,2026-05-17
2869,204,2026-04-05
2870,898,2026-05-30
2871,68,2026-01-14
2872,844,2025-06-04
2873,375,2026-01-08
2874,767,2025-10-25
2875,692,2026-05-24
2876,133,2025-07-02
2877,993,2026-02-05
2878,304,2026-02-17
2879,366,2025-08-07
2880,148,2026-04-21
2881,997,2026-03-14
2882,29,2026-02-17
2883,599,2025-11-11
2884,475,2025-11-16
2885,954,2026-04-30
2886,722,2026-01-01
2887,208,2025-06-03
2888,642,2026-03-26
2889,880,2025-10-23
2890,864,2026-01-20
2891,596,2025-10-02
2892,379,2026-01-17
2893,390,2025-10-23
2894,829,2026-05-24
2895,717,2026-04-24
2896,357,2025-09-19
2897,608,2025-09-01
2898,873,2025-10-10
2899,532,2025-08-14
2900,327,2026-03-15
2901,725,2026-03-30
2902,478,2025-08-11
2903,214,2026-02-07
2904,775,2025-11-14
2905,136,2025-12-03
2906,705,2025-09-28
2907,393,2025-11-13
2908,858,2025-08-06
2909,587,2026-05-13
2910,832,2025-07-25
2911,968,2025-09-18
2912,32,2025-06-07
2913,366,2026-05-17
2914,538,2026-01-23
2915,702,2026-01-30
2916,461,2025-07-18
2917,175,2025-08-14
2918,660,2026-01-15
2919,52,2025-10-03
2920,9,2025-09-13
2921,325,2025-07-23
2922,893,2025-08-10
2923,179,2026-02-02
2924,456,2026-03-29
2925,473,2025-09-02
2926,722,2025-09-26
2927,814,2025-10-02
2928,738,2026-04-24
2929,132,2026-03-22
2930,641,2026-03-14
2931,772,2025-12-26
2932,223,2025-06-11
2933,784,2026-04-09
2934,715,2026-03-25
2935,703,2026-03-11
2936,805,2025-11-09
2937,792,2025-12-30
2938,322,2025-06-19
2939,682,2026-02-18
2940,718,2026-02-02
2941,838,2025-06-19
2942,348,2026-04-28
2943,812,2025-12-04
2944,303,2026-02-22
2945,143,2026-01-08
2946,300,2025-07-04
2947,9,2025-11-05
2948,726,2026-02-23
2949,71,2025-10-24
2950,532,2025-08-17
2951,156,2025-09-23
2952,408,2025-11-15
2953,468,2025-11-28
2954,63,2025-10-06
2955,119,2025-07-30
2956,402,2025-07-31
2957,307,2025-10-27
2958,61,2026-05-29
2959,412,2025-06-10
2960,164,2025-11-29
2961,593,2025-12-16
2962,630,2026-02-23
2963,451,2026-03-21
2964,902,2026-05-05
2965,919,2025-09-10
2966,146,2025-12-12
2967,752,2025-07-20
2968,725,2025-12-04
2969,476,2026-01-10
2970,820,2025-07-22
2971,394,2025-07-02
2972,475,2026-03-17
2973,857,2025-11-25
2974,441,2025-08-31
2975,738,2025-08-11
2976,874,2026-04-13
2977,242,2025-10-31
2978,771,2025-07-09
2979,441,2025-11-07
2980,225,2026-02-27
2981,911,2025-09-05
2982,836,2025-12-06
2983,899,2026-03-23
2984,535,2025-09-18
2985,269,2025-08-05
2986,112,2025-06-29
2987,658,2025-08-13
2988,938,2025-07-10
2989,331,2025-06-17
2990,730,2026-01-24
2991,742,2026-03-28
2992,793,2025-11-04
2993,553,2026-04-17
2994,792,2025-07-23
2995,403,2026-01-14
2996,76,2025-06-22
2997,827,2025-10-14
2998,453,2026-02-13
2999,199,2026-04-12
3000,185,2026-04-01
